DesignId,PRL,PRW,Stretch,FRJ,FRP,FRL,MC type
D00369,90,205,0.8,1220,325,175,JQ
D00369,90,205,0.8,1220,325,165,JQ
D00369,90,205,0.8,1220,325,165,JQ
D00369,90,205,0.8,1220,0,215,JQ
D00369,90,205,0.7,1220,325,215,JQ
D00369,90,205,0.6,1220,325,215,JQ
D00369,90,205,0.6,1220,325,215,JQ
D00369,106,230,0.6,1230,330,215,JQ
D00369,109,235,0.6,1240,325,215,JQ
D00369,90,195,0.7,1240,330,215,JQ
D00369,90,205,0.8,1220,340,210,JQ
D00369,90,205,0.8,1230,340,210,JQ
D00369,90,205,0.8,1295,370,210,JQ
D00369,90,205,0.8,1280,370,215,JQ
D00369,90,205,0.8,1220,0,215,JQ
D00369,95,230,0.6,1230,340,210,JQ
D00369,90,205,0.8,1220,340,215,JQ
D00369,90,205,0.8,1225,325,215,JQ
D00369,90,205,0.8,1215,315,215,JQ
D00369,85,195,0.8,1220,315,205,JQ
D00369,85,195,0.8,1220,315,205,JQ
D00369,85,195,0.8,1220,315,205,JQ
D00369,85,195,0.8,1220,315,205,JQ
D00369,90,205,0.7,1220,325,225,JQ
D00369,90,205,0.7,1220,325,225,JQ
D00369,90,205,0.8,1230,0,215,JQ
D00369,90,205,0.7,1220,325,215,JQ
D00369,90,205,0.8,1220,325,215,JQ
D00369,90,205,0.8,1220,330,215,JQ
D00369,90,205,0.8,1220,330,215,JQ
D00369,90,205,0.8,1220,330,215,JQ
D00369,90,205,0.8,1220,330,215,JQ
D00369,90,205,0.8,1220,330,215,JQ
D00369,90,205,0.8,1220,330,215,JQ
D00369,90,205,0.8,1220,330,215,JQ
D00369,90,205,0.8,1225,330,210,JQ
D00369,90,205,0.8,1230,0,215,JQ
D00369,90,205,0.8,1225,330,210,JQ
D00369,90,205,0.8,1225,320,210,JQ
D00369,90,205,0.8,1225,330,210,JQ
D00369,90,205,0.8,1225,330,210,JQ
D00369,90,205,0.8,1225,330,210,JQ
D00369,90,205,0.8,1225,330,210,JQ
D00369,90,205,0.8,1225,330,210,JQ
D00369,90,205,0.7,1220,315,225,JQ
D00369,90,205,0.8,1220,315,215,JQ
D00369,90,205,0.8,1220,315,215,JQ
D00371,130,195,0.65,1250,0,230,JQ
D00371,135,205,0.65,1250,380,235,JQ
D00371,135,205,0.65,1250,380,235,JQ
D00371,135,205,0.65,1250,380,235,JQ
D00371,135,205,0.65,1250,380,235,JQ
D00371,152,205,0.6,1250,350,230,JQ
D00371,135,200,0.65,1250,370,230,JQ
D00371,135,205,0.65,1250,380,230,JQ
D00371,135,205,0.65,1250,380,235,JQ
D00371,135,205,0.65,1250,380,235,JQ
D00371,152,220,0.6,1250,0,225,JQ
D00371,140,205,0.6,1250,0,230,JQ
D00371,135,205,0.65,1250,0,230,JQ
D00371,135,205,0.65,1250,0,230,JQ
D00371,135,205,0.65,1250,0,235,JQ
D00371,135,205,0.65,1250,0,235,JQ
D00371,135,205,0.65,1250,0,235,JQ
D00371,135,205,0.65,1250,0,235,JQ
D00371,135,55,0.7,1170,0,235,JQ
D00371,135,205,0.65,1255,0,230,JQ
D00371,135,205,0.65,1250,0,230,JQ
D00371,135,205,0.65,1250,0,235,JQ
D00371,135,205,0.65,1250,0,235,JQ
D00371,135,205,0.65,1250,0,235,JQ
D00371,135,205,0.65,1250,0,235,JQ
D00371,135,205,0.65,1250,380,235,JQ
D00372,55,235,0.6,1130,420,180,JQ
D00372,34,233,0.6,1145,410,175,JQ
D00372,45,210,0.55,1155,410,175,JQ
D00375,105,80,0.6,1150,400,180,JQ
D00375,95,70,0.7,1130,0,215,JQ
D00375,95,75,0.75,1130,0,235,JQ
D00375,100,75,0.75,1140,0,235,JQ
D00375,100,75,0.7,1100,400,230,JQ
D00375,100,75,0.7,1090,400,230,JQ
D00375,95,66,0.6,1140,360,235,JQ
D00375,100,70,0.75,1140,375,235,JQ
D00375,95,72,0.75,1120,400,235,JQ
D00375,100,76,0.7,1080,415,230,JQ
D00375,100,75,0.7,1120,395,235,JQ
D00375,115,80,0.6,1150,400,190,JQ
D00375,100,75,0.7,1120,395,235,JQ
D00375,100,75,0.7,1120,410,240,JQ
D00375,100,75,0.7,1105,390,230,JQ
D00375,100,75,0.7,1105,390,230,JQ
D00375,100,75,0.7,1105,390,230,JQ
D00375,95,75,0.75,1105,390,220,JQ
D00375,95,75,0.75,1105,390,220,JQ
D00375,95,75,0.75,1105,375,220,JQ
D00375,95,75,0.75,1105,375,220,JQ
D00375,95,75,0.75,1105,375,220,JQ
D00375,111,80,0.6,1140,400,190,JQ
D00375,95,75,0.75,1105,375,220,JQ
D00375,95,75,0.75,1105,375,220,JQ
D00375,95,75,0.75,1105,375,215,JQ
D00375,97,70,0.75,1130,385,215,JQ
D00375,95,75,0.75,1105,375,220,JQ
D00375,97,75,0.75,1140,390,215,JQ
D00375,100,75,0.75,1150,395,215,JQ
D00375,104,78,0.75,1140,395,215,JQ
D00375,95,70,0.75,1130,400,215,JQ
D00375,108,85,0.75,1120,380,215,JQ
D00375,100,75,0.7,1105,390,190,JQ
D00375,97,72,0.75,1140,405,215,JQ
D00375,100,75,0.75,1145,410,215,JQ
D00375,95,73,0.75,1135,410,215,JQ
D00375,100,75,0.75,1135,410,225,JQ
D00375,120,235,0.6,1150,400,200,JQ
D00375,105,220,0.6,1100,340,200,JQ
D00375,100,195,0.7,1090,340,220,JQ
D00375,95,72,0.7,1135,410,225,JQ
D00375,100,75,0.7,1125,400,235,JQ
D00375,100,75,0.7,1140,410,240,JQ
D00375,100,75,0.7,1105,390,175,JQ
D00375,100,75,0.7,1105,0,230,JQ
D00375,100,75,0.7,1105,390,230,JQ
D00375,95,75,0.75,1105,390,220,JQ
D00375,100,75,0.7,1100,0,230,JQ
D00375,115,85,0.6,1080,0,235,JQ
D00375,115,85,0.6,1090,0,230,JQ
D00375,98,75,0.7,1105,0,220,JQ
D00375,100,75,0.7,1215,0,225,JQ
D00375,92,72,0.65,1105,375,220,JQ
D00375,100,75,0.65,1105,375,235,JQ
D00375,95,75,0.75,1105,380,220,JQ
D00375,95,75,0.75,1105,380,220,JQ
D00377,104,205,0.6,1040,0,205,JQ
D00377,104,205,0.6,1040,350,220,JQ
D00377,104,205,0.6,1040,0,220,JQ
D00377,104,205,0.6,1040,0,220,JQ
D00377,100,205,0.6,1040,350,220,JQ
D00377,104,205,0.6,1040,350,220,JQ
D00377,104,205,0.6,1040,0,220,JQ
D00378,42,390,0.9,1200,0,160,JQ
D00378,47,380,0.6,1000,0,210,JQ
D00378,40,370,0.6,1000,0,190,JQ
D00378,41,365,0.6,1010,0,190,JQ
D00378,41,365,0.6,1010,0,190,JQ
D00378,40,365,0.6,1010,0,195,JQ
D00378,34,47,0.7,1290,325,175,ML
D00378,44,395,0.8,1120,0,210,JQ
D00378,45,385,0.8,1115,0,220,JQ
D00378,55,395,0.8,1175,0,220,JQ
D00378,52,400,0.8,1300,0,210,JQ
D00378,50,393,0.8,1380,0,200,JQ
D00378,45,340,0.8,1480,0,200,JQ
D00378,45,330,0.8,1175,0,225,JQ
D00378,51,420,0.6,1000,0,210,JQ
D00381,85,37,0.6,1250,360,170,JQ
D00381,75,32,0.7,1250,330,170,JQ
D00381,78,32,0.6,1260,330,170,JQ
D00381,78,32,0.6,126,330,180,JQ
D00381,75,34,0.7,1210,320,180,JQ
D00381,,,0.6,1155,380,177,JQ
D00381,78,32,0.7,1170,360,180,JQ
D00381,75,33,0.7,1170,360,190,JQ
D00382,107,200,0.6,1180,0,210,JQ
D00382,91,210,0.65,1080,295,200,JQ
D00382,91,210,0.6,1085,295,200,JQ
D00382,110,220,0.6,1160,0,210,JQ
D00382,90,185,0.6,1145,0,210,JQ
D00382,90,200,0.6,1085,290,200,JQ
D00382,90,220,0.6,1075,300,200,JQ
D00382,107,230,0.6,1075,295,190,JQ
D00382,90,210,0.7,1080,300,190,JQ
D00382,90,210,0.65,1080,295,200,JQ
D00382,94,210,0.65,1080,295,205,JQ
D00383,70,215,0.6,1025,375,205,JQ
D00383,73,230,0.6,1025,420,220,JQ
D00383,63,195,0.6,1025,450,220,JQ
D00384,120,230,0.6,1190,350,250,JQ
D00384,95,195,0.6,1165,1185,205,JQ
D00384,105,195,0.6,1190,350,225,JQ
D00384,116,220,0.6,1195,350,210,JQ
D00384,95,195,0.6,1200,355,200,JQ
D00384,95,195,0.6,1180,365,205,JQ
D00384,95,195,0.6,1180,365,205,JQ
D00384,95,195,0.6,1180,365,205,JQ
D00384,95,190,0.6,1165,1170,205,JQ
D00384,95,190,0.6,1165,1185,205,JQ
D00385,115,225,0.6,1160,310,200,JQ
D00385,90,20,0.6,1150,310,200,JQ
D00385,90,165,0.6,1110,320,200,JQ
D00385,95,190,0.7,1140,350,210,JQ
D00387,95,210,0.6,1240,290,165,JQ
D00387,105,185,0.8,1180,350,210,JQ
D00387,112,222,0.6,1140,350,200,JQ
D00387,100,195,0.8,1120,360,200,JQ
D00387,105,200,0.6,1180,300,195,JQ
D00387,106,210,0.6,1190,300,195,JQ
D00387,112,215,0.6,1175,350,210,JQ
D00387,112,210,0.6,1100,320,210,JQ
D00387,95,200,0.75,1050,340,210,JQ
D00387,100,200,0.7,1100,340,210,JQ
D00387,112,240,0.6,1140,360,210,JQ
D00387,100,200,0.95,1160,350,210,JQ
D00388,85,135,0.6,1160,340,225,JL
D00388,85,135,0.6,1200,355,225,JL
D00388,85,135,0.6,1160,340,225,JL
D00388,85,135,0.6,1160,340,225,JL
D00388,85,135,0.6,1175,345,225,JL
D00388,85,135,0.6,1175,345,225,JL
D00388,85,135,0.6,1220,340,230,JL
D00388,95,145,0.6,1135,380,170,JQ
D00388,88,135,0.6,1140,380,180,JQ
D00388,82,135,0.7,1170,395,220,JQ
D00388,85,135,0.6,1170,395,230,JQ
D00388,85,135,0.6,1160,340,225,JL
D00388,85,135,0.6,1170,395,230,JQ
D00388,90,135,0.6,1140,385,230,JQ
D00388,85,135,0.6,1145,385,220,JQ
D00388,85,185,0.6,1170,395,220,JQ
D00388,85,132,0.6,1170,395,230,JQ
D00388,85,135,0.6,1170,395,230,JQ
D00388,85,135,0.6,1170,395,330,JQ
D00388,100,145,0.6,1170,380,230,JQ
D00388,100,144,0.6,1180,380,230,JQ
D00388,100,145,0.6,1180,365,230,JQ
D00388,85,135,0.6,1175,340,225,JL
D00388,100,145,0.6,1195,335,230,JQ
D00388,100,145,0.6,1215,315,220,JQ
D00388,85,130,0.6,1215,330,230,JQ
D00388,85,135,0.6,1210,340,230,JQ
D00388,85,135,0.6,1210,340,230,JQ
D00388,85,135,0.6,1210,340,230,JQ
D00388,85,135,0.6,1210,340,230,JQ
D00388,85,135,0.6,1175,340,225,JL
D00388,98,140,0.6,1160,340,225,JL
D00388,85,135,0.6,1160,340,225,JL
D00388,85,135,0.6,1160,340,225,JL
D00388,98,140,0.6,1175,395,225,JL
D00388,85,135,0.6,1175,345,225,JL
D00390,60,220,0.7,1100,0,225,JQ
D00390,70,220,0.6,1145,0,220,JQ
D00390,70,225,0.6,1135,0,210,JQ
D00390,57,210,0.6,1130,0,205,JQ
D00390,57,210,0.6,1120,0,205,JQ
D00390,60,195,0.6,1125,0,210,JQ
D00390,60,195,0.6,1125,0,210,JQ
D00390,58,195,0.6,1145,0,210,JQ
D00390,58,195,0.6,1145,0,210,JQ
D00391,112,200,0.6,1120,360,200,JQ
D00391,95,190,0.8,1150,370,205,JQ
D00391,117,225,0.6,1160,370,200,JQ
D00391,95,190,0.7,1150,370,200,JQ
D00391,112,215,0.6,1090,320,200,JQ
D00391,112,220,0.6,1060,310,200,JQ
D00391,110,220,0.6,1050,340,210,JQ
D00391,115,225,0.6,1170,350,210,JQ
D00391,95,190,0.8,1170,350,205,JQ
D00391,95,190,0.8,1150,370,205,JQ
D00391,95,190,0.7,1130,380,200,JQ
D00391,95,190,0.7,1130,380,200,JQ
D00395,12,13,0.6,1210,320,200,JQ
D00395,12,14,0.6,1190,330,200,JQ
D00395,11,14,0.6,1170,350,200,JQ
D00395,15,12,0.6,1100,380,205,JQ
D00395,12,16,0.6,1100,380,205,JQ
D00395,11,14,0.6,1120,400,205,JQ
D00404,42,205,0.6,1200,450,170,JQ
D00404,50,210,0.6,1150,450,195,JQ
D00404,52,220,0.6,1080,520,210,JQ
D00404,45,185,0.6,1070,530,215,JQ
D00404,48,200,0.6,1050,530,215,JQ
D00404,45,185,0.6,1080,530,220,JQ
D00404,46,195,0.6,1085,520,220,JQ
D00405,145,165,0.6,1120,450,170,JQ
D00405,125,135,0.6,1120,400,170,JQ
D00408,32,170,0.6,1200,350,170,JL
D00408,33,175,0.6,1180,350,180,JL
D00408,30,157,0.4,1165,355,180,JL
D00408,29,155,0.6,1165,350,180,JL
D00408,30,155,0.6,1180,340,175,JL
D00409,30,155,0.6,1180,340,175,JL
D00409,30,160,0.6,1180,340,220,JL
D00409,30,155,0.6,1180,340,220,JL
D00409,28,160,0.6,1180,340,170,JL
D00409,30,155,0.6,1185,335,170,JL
D00411,94,250,0.6,1150,360,200,JQ
D00411,90,230,0.6,1200,330,200,JQ
D00411,94,230,0.6,1200,330,200,JQ
D00411,101,235,0.6,1200,300,225,JQ
D00411,90,210,0.6,1080,310,225,JQ
D00411,90,210,0.6,1080,0,225,JQ
D00411,90,210,0.6,1080,0,220,JQ
D00411,105,230,0.6,1080,0,220,JQ
D00411,90,210,0.6,1080,0,220,JQ
D00414,75,205,0.75,1120,0,175,JQ
D00414,75,205,0.7,1120,0,175,JQ
D00414,75,205,0.7,1120,300,175,JQ
D00414,75,195,0.7,1120,290,175,JQ
D00414,75,195,0.7,1120,290,145,JQ
D00414,75,205,0.7,1125,305,175,JQ
D00417,112,170,0.6,1080,300,200,JB
D00417,105,170,0.8,1080,300,200,JB
D00417,102,170,0.7,1025,310,310,JB
D00419,54,175,0.6,1190,380,210,JQ
D00419,50,178,0.6,1180,390,210,JQ
D00419,45,155,0.65,1190,385,215,JQ
D00419,45,155,0.65,1190,385,215,JQ
D00420,330,200,0.6,1090,0,210,JQ
D00420,320,200,0.6,1085,0,205,JQ
D00420,335,200,0.6,1085,0,205,JQ
D00420,88,200,0.6,1085,0,195,JQ
D00421,64,180,0.6,1150,440,235,JL
D00421,56,150,0.7,1150,0,235,JQ
D00421,55,150,0.7,1150,430,235,JL
D00421,56,150,0.7,1150,440,235,JQ
D00421,56,150,0.7,1150,455,235,JQ
D00421,60,150,0.6,1200,380,210,JQ
D00421,60,155,0.6,1180,420,215,JQ
D00421,60,170,0.6,1160,430,225,JQ
D00421,56,150,0.7,1150,440,235,JQ
D00421,56,150,0.7,1150,0,285,JQ
D00424,47,220,0.6,1080,340,215,JQ
D00424,45,200,0.6,1160,360,225,JQ
D00424,45,200,0.6,1160,360,225,JQ
D00424,45,200,0.6,1125,355,230,JQ
D00424,45,200,0.7,1170,350,225,JQ
D00424,45,200,0.7,1170,350,225,JQ
D00424,45,200,0.6,1160,360,225,JQ
D00424,45,200,0.6,1160,360,225,JQ
D00424,45,200,0.6,1160,360,225,JQ
D00424,50,240,0.6,1080,380,220,JQ
D00424,45,205,0.7,1010,350,230,JQ
D00424,45,195,0.7,1240,300,235,JQ
D00424,45,200,0.7,1220,380,230,JQ
D00424,45,200,0.7,1190,330,230,JQ
D00424,45,205,0.6,1150,355,230,JQ
D00424,45,200,0.6,1160,360,225,JQ
D00424,45,200,0.6,1160,360,225,JQ
D00425,235,230,0.6,1150,280,200,JQ
D00425,255,240,0.6,1125,315,215,JQ
D00425,220,195,0.7,1125,315,210,JQ
D00425,220,195,0.7,1125,315,210,JQ
D00425,275,235,0.6,1110,280,240,JQ
D00425,268,235,0.6,1090,300,220,JQ
D00425,258,236,0.6,1070,300,210,JQ
D00425,252,240,0.7,1110,300,220,JQ
D00425,230,195,0.7,1110,300,220,JQ
D00425,225,200,0.65,1110,280,220,JQ
D00425,205,190,0.6,1110,295,220,JQ
D00425,260,240,0.6,1125,315,220,JQ
D00426,134,220,0.6,1100,0,200,JQ
D00426,134,180,0.6,1100,0,200,JQ
D00426,110,180,0.6,1080,0,200,JQ
D00428,120,215,0.6,1030,410,190,JB
D00428,130,220,0.6,980,450,230,JB
D00428,132,210,0.6,950,460,240,JB
D00428,132,220,0.6,950,460,240,JB
D00428,142,235,0.6,970,420,220,JB
D00428,142,235,0.6,980,395,220,JB
D00428,142,235,0.6,1000,380,220,JB
D00428,130,230,0.6,1000,360,210,JB
D00428,120,195,0.6,1000,360,220,JB
D00429,130,230,0.6,1160,280,180,JQ
D00429,115,230,0.6,1160,280,170,JQ
D00429,125,225,0.6,1160,280,175,JQ
D00429,125,230,0.6,1150,280,175,JQ
D00429,115,190,0.6,1150,280,170,JQ
D00429,105,200,0.6,1160,280,190,JQ
D00429,112,190,0.6,1160,280,205,JQ
D00429,105,190,0.6,1160,280,195,JQ
D00429,110,190,0.6,1160,280,200,JQ
D00432,120,190,0.6,1130,320,225,JQ
D00432,120,190,0.6,1110,310,225,JQ
D00434,70,165,0.6,1100,330,225,JQ
D00434,70,165,0.6,1100,330,225,JQ
D00434,80,170,0.6,1220,280,200,JQ
D00434,65,160,0.6,1240,275,200,JQ
D00434,70,160,0.5,1240,275,220,JQ
D00434,80,185,0.6,1100,350,220,JQ
D00434,80,190,0.6,1060,350,220,JQ
D00434,75,180,0.6,1110,370,210,JQ
D00434,70,165,0.6,1100,330,225,JQ
D00434,70,165,0.6,1100,330,225,JQ
D00435,94,24,0.6,1250,350,200,JQ
D00435,80,24,0.7,1250,360,160,JQ
D00435,87,26,0.7,1250,360,160,JQ
D00435,87,26,0.7,1250,360,160,JQ
D00435,80,24,0.7,1250,360,160,JQ
D00435,95,25,0.6,1270,360,200,JQ
D00435,80,24,0.7,1270,365,180,JQ
D00435,80,24,0.7,1270,365,190,JQ
D00435,76,24,0.7,1320,400,190,JQ
D00435,80,24,0.8,1320,400,200,JQ
D00435,78,24,0.8,1300,380,195,JQ
D00435,80,24,0.7,1250,350,160,JQ
D00435,77,23,0.8,1320,400,195,JQ
D00435,80,23,0.8,1320,400,195,JQ
D00435,77,23,0.8,1320,400,195,JQ
D00435,80,23,0.8,1280,380,205,JQ
D00435,90,25,0.6,1280,380,195,JQ
D00435,80,24,0.75,1270,365,195,JQ
D00435,80,20,0.75,1270,365,195,JQ
D00435,85,24,0.7,1250,350,160,JQ
D00435,80,24,0.7,1250,355,150,JQ
D00435,80,24,0.7,1250,355,150,JQ
D00435,80,24,0.7,1250,355,150,JQ
D00435,90,23,0.6,1200,380,175,JQ
D00435,85,24,0.7,1200,380,165,JQ
D00435,82,23,0.7,1200,365,160,JQ
D00436,63,155,0.6,1130,400,200,JQ
D00436,60,150,0.65,1160,0,185,JQ
D00436,62,164,0.65,1150,0,185,JQ
D00436,62,164,0.65,1150,0,195,JQ
D00436,74,164,0.6,1160,0,183,JQ
D00437,120,190,0.6,1080,340,205,JQ
D00445,60,200,0.6,1070,330,210,JQ
D00445,60,190,0.6,1100,330,220,JQ
D00445,65,200,0.6,1100,330,230,JQ
D00445,65,220,0.6,1100,330,240,JQ
D00445,60,170,0.7,1090,330,230,JQ
D00445,58,160,0.7,1055,330,230,JQ
D00447,112,185,0.5,1155,285,215,JQ
D00447,112,185,0.5,1155,285,215,JQ
D00447,112,185,0.5,1155,285,215,JQ
D00447,112,185,0.5,1155,285,215,JQ
D00447,112,185,0.5,1155,285,215,JQ
D00447,112,185,0.5,1155,285,215,JQ
D00447,112,185,0.5,1155,285,215,JQ
D00447,112,185,0.5,1155,285,215,JQ
D00447,44,190,0.85,1150,385,195,JQ
D00447,115,180,0.5,1155,285,215,JQ
D00447,112,185,0.5,1155,285,215,JQ
D00447,112,185,0.5,1155,285,215,JQ
D00447,112,185,0.5,1155,285,215,JQ
D00447,112,185,0.5,1155,285,215,JQ
D00449,125,205,0.6,1125,270,210,JQ
D00449,120,205,0.7,1120,270,205,JQ
D00449,125,205,0.6,1100,305,210,JQ
D00449,125,205,0.6,1110,305,210,JQ
D00449,150,235,0.6,1140,270,210,JQ
D00449,125,200,0.6,1140,270,210,JQ
D00449,125,200,0.6,1140,270,210,JQ
D00449,125,205,0.6,1125,0,210,JQ
D00452,80,160,0.5,1060,400,240,JQ
D00452,83,160,0.55,1060,400,220,JQ
D00452,85,160,0.55,1060,400,230,JQ
D00452,85,160,0.6,1060,395,220,JQ
D00454,150,235,0.6,960,310,180,JB
D00454,155,230,0.6,960,300,190,JB
D00454,140,185,0.5,960,300,190,JB
D00454,133,190,0.6,960,260,200,JB
D00454,130,195,0.6,970,250,200,JB
D00457,22,160,1,1075,360,190,JL
D00457,21,185,1,1125,340,158,MJ
D00457,21,185,1,1140,340,163,MJ
D00457,21,185,1,1140,340,163,MJ
D00457,2,185,1,1140,340,163,MJ
D00457,21,185,1,1100,340,170,MJ
D00457,21,185,1,1100,340,180,MJ
D00457,21,185,1,1100,340,175,MJ
D00457,21,185,1,1100,340,175,MJ
D00457,21,185,1,1100,355,175,MJ
D00457,22,195,1.2,1075,360,190,JL
D00457,22,180,1.2,1100,400,185,JL
D00457,22,195,1.2,1075,360,190,JL
D00457,22,195,1.2,1075,360,180,JL
D00457,25,220,1.2,1095,350,180,JL
D00457,22,190,1.2,1095,350,180,JL
D00457,22,190,1.2,1095,350,180,JL
D00457,21,185,1,1085,345,158,MJ
D00459,115,225,0.6,1170,320,200,JQ
D00459,100,190,0.6,1150,330,210,JQ
D00459,100,195,0.6,1150,330,210,JQ
D00466,115,240,0.6,1070,375,190,JQ
D00466,102,190,0.7,1080,425,195,JQ
D00466,102,190,0.7,1080,425,205,JQ
D00466,115,235,0.6,1080,360,205,JQ
D00466,121,220,0.6,1100,400,220,JQ
D00466,105,190,0.7,1070,410,220,JQ
D00466,121,220,0.6,1090,410,200,JQ
D00466,100,190,0.7,1075,420,205,JQ
D00466,102,190,0.7,1090,430,200,JQ
D00466,104,190,0.7,1110,400,205,JQ
D00466,102,190,0.7,1080,425,205,JQ
D00469,125,70,0.6,1160,290,160,JL
D00469,110,60,0.6,1160,290,165,JQ
D00469,110,60,0.6,1160,290,165,JQ
D00469,115,60,0.6,1160,290,170,JQ
D00469,115,60,0.6,1160,290,170,JQ
D00469,115,60,0.6,1160,290,170,JQ
D00469,115,60,0.6,1160,290,170,JQ
D00469,115,60,0.6,1160,290,170,JQ
D00469,110,60,0.6,1160,0,165,JQ
D00469,115,60,0.6,1160,0,170,JQ
D00469,125,70,0.6,1160,290,160,JL
D00469,115,60,0.6,1160,290,170,JQ
D00469,115,60,0.6,1160,290,170,JQ
D00469,110,60,0.6,1160,0,165,JQ
D00469,110,60,0.6,1160,0,165,JQ
D00469,115,60,0.6,1160,0,170,JQ
D00469,115,60,0.6,1160,0,170,JQ
D00469,115,60,0.6,1160,750,165,JQ
D00471,140,230,0.6,1090,340,200,JQ
D00471,125,200,0.6,1090,340,210,JQ
D00471,125,200,0.6,1085,300,205,JQ
D00471,125,200,0.6,1085,305,205,JQ
D00471,125,200,0.6,1085,305,205,JQ
D00471,125,200,0.6,1085,305,205,JQ
D00471,125,200,0.6,1085,305,205,JQ
D00472,90,245,0.6,1250,300,200,TX
D00472,93,200,0.6,1250,330,200,TX
D00472,72,173,0.7,1110,420,185,TX
D00482,117,215,0.6,1120,360,190,JQ
D00482,122,215,0.6,1100,370,210,JQ
D00482,130,225,0.6,1060,400,225,JQ
D00482,120,195,0.6,1050,380,235,JQ
D00482,116,195,0.55,1050,380,230,JQ
D00483,145,155,0.55,1020,305,150,JB
D00483,155,155,0.55,1020,305,160,JB
D00483,155,155,0.55,995,305,150,JB
D00483,155,155,0.55,1010,305,150,JB
D00483,155,155,0.55,1010,305,150,JB
D00483,155,155,0.55,1020,305,150,JB
D00483,155,155,0.55,1020,305,150,JB
D00483,155,155,0.55,1020,305,150,JB
D00484,60,195,0.6,1065,330,200,JQ
D00484,60,195,0.6,1065,330,200,JQ
D00484,60,195,0.6,1065,330,200,JQ
D00484,60,195,0.6,1065,335,210,JQ
D00484,58,190,0.6,1070,335,200,JQ
D00484,58,190,0.6,1070,335,200,JQ
D00488,31,190,0.6,1120,365,200,JQ
D00490,110,205,0.5,1040,0,210,JQ
D00490,110,205,0.5,1040,0,210,JQ
D00490,110,205,0.5,1040,0,210,JQ
D00490,110,205,0.5,1040,0,210,JQ
D00491,20,20,0.8,1090,275,180,JB
D00491,20,20,0.8,1090,275,275,JB
D00493,190,160,0.9,1240,370,215,MJ
D00493,190,160,0.9,1240,370,215,MJ
D00500,115,225,0.6,1120,0,195,JQ
D00500,90,180,0.6,1110,0,200,JQ
D00500,95,190,0.6,1110,0,200,JQ
D00500,95,190,0.6,1100,0,200,JQ
D00500,110,230,0.6,1110,0,200,JQ
D00500,95,180,0.6,1110,0,200,JQ
D00500,110,60,0.6,1160,0,165,JQ
D00503,85,190,0.6,1105,0,195,JQ
D00503,85,200,0.6,1105,0,195,JQ
D00503,90,190,0.6,1115,0,200,JQ
D00503,90,200,0.6,1105,0,195,JQ
D00505,60,235,0.6,1050,350,205,JQ
D00505,58,230,0.6,1070,330,205,JQ
D00505,63,230,0.6,1070,325,205,JQ
D00505,51,195,0.6,1070,325,200,JQ
D00505,53,195,0.6,1120,300,200,JQ
D00506,60,195,0.6,1065,0,200,JQ
D00510,48,165,0.8,1150,400,200,JQ
D00510,55,220,0.6,1100,420,205,JQ
D00510,50,175,0.6,1050,430,205,JQ
D00510,50,190,0.6,1050,450,205,JQ
D00510,50,190,0.6,1050,450,200,JQ
D00510,48,190,0.6,1050,450,195,JQ
D00512,77,195,0.6,1100,340,180,JQ
D00512,80,190,0.6,1100,330,190,JQ
D00512,85,190,0.6,1100,330,200,JQ
D00512,80,195,0.6,1100,0,200,JQ
D00512,85,190,0.6,1100,0,200,JQ
D00512,85,190,0.6,1100,0,200,JQ
D00517,55,130,0.8,1100,340,170,JQ
D00517,,135,0.8,1050,350,160,JQ
D00517,46,128,0.8,1030,380,150,JQ
D00517,46,133,0.75,1010,380,150,JQ
D00517,46,136,0.75,1000,390,160,JQ
D00531,24,26,0.8,1100,280,150,JB
D00531,24,26,0.8,1085,280,150,JB
D00531,24,26,0.8,1085,280,150,JB
D00531,24,26,0.8,1085,280,150,JB
D00534,115,205,0.8,1090,270,175,MJ
D00534,115,205,0.8,1090,270,175,MJ
D00535,115,165,0.6,1080,320,210,JQ
D00535,110,170,0.6,1060,290,210,JQ
D00535,105,150,0.7,1060,290,220,JQ
D00538,123,185,0.6,1150,330,160,JQ
D00538,113,155,0.7,940,415,190,JQ
D00538,95,150,0.8,980,0,175,JQ
D00538,100,150,0.6,990,0,180,JQ
D00538,105,155,0.7,980,0,200,JQ
D00538,110,155,0.7,990,0,210,JQ
D00538,115,155,0.8,1050,420,135,JQ
D00538,110,155,0.7,1050,425,125,JQ
D00538,115,155,0.7,1065,425,125,JQ
D00538,115,158,0.7,980,0,190,JQ
D00538,110,155,0.7,980,0,180,JQ
D00538,115,180,0.95,1120,300,145,JQ
D00538,113,155,0.7,1000,0,180,JQ
D00538,113,155,0.7,1000,0,180,JQ
D00538,95,170,0.8,1220,0,240,JQ
D00538,90,155,0.6,1080,420,125,JQ
D00538,105,155,0.6,1080,420,135,JQ
D00538,110,155,0.6,1080,410,142,JQ
D00538,110,155,0.6,1025,380,125,JQ
D00538,110,135,0.6,1025,380,125,JQ
D00538,105,155,0.6,1025,380,135,JQ
D00538,95,155,0.6,1025,380,145,JQ
D00538,108,155,0.85,1170,340,130,JQ
D00538,110,155,0.6,1025,380,170,JQ
D00538,110,155,0.6,1025,380,170,JQ
D00538,110,150,0.6,1025,0,170,JQ
D00538,110,155,0.7,1025,0,170,JQ
D00538,110,155,0.7,1025,0,180,JQ
D00538,120,165,0.8,1000,0,130,JQ
